## fishery PAA
# FminAge
 2
# FmaxAge
 11
# FminYr
 1  
# FmaxYr
 42 
## fishery proportions at age (2,11,1,40)
# FpaaNorth
0.052527923 0.026699424 0.166262711 0.113388592 0.022438377 0.218465482 0.010721812 0.010274532 0.012916493 0.041078897 0.078998162 0.0042222 0.03299711  0.006429017 0.001197519 0 0 0 0.000366098 0.041128762 0.002921118 0 0.00029342  0.011558627 0.016935955 0.003875482 0.000414337 0.021585492 0.00077801  0.011681493 0.037697914 0.002571868 0.001552916 7.06773E-06 0.000227105 0.000208308 0 0 0.028643781 0.004919352 0 0
0.282135345 0.159988537 0.15126693  0.545635374 0.419617264 0.423671894 0.259973565 0.058776747 0.218437804 0.111349993 0.245498524 0.144561128 0.215231502 0.368285522 0.244643521 0.018307559 0.045320716 0.005346161 0.158194285 0.195936219 0.173736894 0.264545356 0.246457272 0.166404003 0.271569012 0.177967135 0.154009612 0.18016297  0.052699723 0.04540286  0.321877189 0.208635817 0.039482499 0.010603427 0.005054505 0.032451575 0 0.013470878 0.021400958 0.005386354 0.003910487 0.006769867
0.150960302 0.087654121 0.286165548 0.144675832 0.434825307 0.146025816 0.393408152 0.334044939 0.182961596 0.206330536 0.222274547 0.269116331 0.156814252 0.101958634 0.573355395 0.317283031 0.065608263 0.236209891 0.079827909 0.409575805 0.156062301 0.351551299 0.471263868 0.40949456  0.238928942 0.373154467 0.279416185 0.355338175 0.231850894 0.1096593 0.068074087 0.370689222 0.263156906 0.054677267 0.060211206 0.041827374 0.170676033 0.03947228  0.064223836 0.041908664 0.043842669 0.012278693
0.042956756 0.161964763 0.089467782 0.085643065 0.051220249 0.165774997 0.137006943 0.261224035 0.334014495 0.178906733 0.195099013 0.238410913 0.164805231 0.079669843 0.081363314 0.416657256 0.324769165 0.081783643 0.422765731 0.072592064 0.334229538 0.139054317 0.173657585 0.290451198 0.217233474 0.174613468 0.197196974 0.243179479 0.386887938 0.311044361 0.118719019 0.085840479 0.387718794 0.318226366 0.268068665 0.237257882 0.09416848  0.37317381  0.346578417 0.143935328 0.161456787 0.111188774
0.06301997  0.038988144 0.039491572 0.040249692 0.031425323 0.032066817 0.142706698 0.14118856  0.153295987 0.358330242 0.091317737 0.129424641 0.286814704 0.106463122 0.035257698 0.079218414 0.435279609 0.2850147 0.041131791 0.152182112 0.061322097 0.087787628 0.056099922 0.08800488  0.20276689  0.117765298 0.140659466 0.073894122 0.142888654 0.314132892 0.140801096 0.189596604 0.112663237 0.408612421 0.356980132 0.362386342 0.303305241 0.160891053 0.284459727 0.265702585 0.42461409  0.374565941
0.210781186 0.088076633 0.052111516 0.044406373 0.027592628 0.009468571 0.043706553 0.133058693 0.059406536 0.034824322 0.095087345 0.081779475 0.06013801  0.122648476 0.019399001 0.039622714 0.05321041  0.247302289 0.11153989  0.030091607 0.10988415  0.035490227 0.031084721 0.018984477 0.037259898 0.117827688 0.124860289 0.059292186 0.072861337 0.120932343 0.225100395 0.091195266 0.098451832 0.077816752 0.251192957 0.219644874 0.334918906 0.267288738 0.158680818 0.326132134 0.313636764 0.17740789
0.011142658 0.080129012 0.103588446 0.003527566 4.18572E-05 0.003030098 0.010105845 0.050900444 0.028928933 0.031438472 0.070414544 0.072205061 0.043465481 0.073924047 0.014350696 0.026718148 0.017123051 0.033192777 0.124912933 0.035498218 0.023633711 0.077754601 0.009235607 0.006274089 0.004890947 0.026421905 0.073205385 0.042695765 0.054360314 0.048343324 0.040601231 0.031730321 0.056158884 0.058557712 0.028594901 0.095492501 0.064500279 0.10795679  0.070923012 0.185651435 0.031530514 0.23243889
0.006600423 0.054593807 0.028096429 0.005770083 1.3218E-05  0.000724356 0.001386645 0.01039504  0.003800659 0.035391421 0.00128278  0.03328478  0.032767311 0.03804142  0.007468338 0.041137485 0.02172568  0.005727676 0.030511007 0.037702158 0.05300152  0.007571361 0.008238066 0 0.004150989 0.003468681 0.025396001 0.018358932 0.043056302 0.024160588 0.038363335 0.013506511 0.026184551 0.054990603 0.016091183 0.008867804 0.032416648 0.03774645  0.025089452 0.025459747 0.021008688 0.071132962
0.17879671  0.301905559 0.070703043 0.016549451 0.012825776 0.000771969 0.000983788 0.000137011 0.006237496 0.00224483  2.73481E-05 0.02699547  0.006966399 0.102579918 0.022964518 0.061055395 0.036963106 0.105422864 0.030750355 0.025293054 0.08520867  0.036245211 0.003669538 0.008828166 0.006263894 0.004905876 0.00484175  0.002983804 0.014584202 0.014642838 0.008765733 0.006233911 0.014630381 0.016508384 0.013579347 0.001863339 1.44124E-05 0 0 0.000904402 0 0.014216983

