# nAgeSeries
4
# ageIndex
1 2 3 4
# minAge
2 2 2 5
# maxAge
12 11 11 11
# ageFirstYear
1 22 54 46
# ageLastYear
69 69 69 68

## Commercial fishery proportions at age (firstAge,plusGroupAge,1,nT).
# paaComFish
-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0.032278	0.048175	0.050010	0.031811	0.030227	0.008960	0.009978	0.007443	0.008902	0.009642	0.048537	0.059399	0.051531	0.064664	0.024508	0.042164	0.067891	0.070666	0.053853	0.042639	0.037117	0.022965	0.024875	0.053091	0.085645	0.127201	0.070513	0.068259	0.058628	0.084114	0.059647	0.073305	-1	0.067637	0.031707	0.021873	0.050440	0.141321	0.073093	0.042608	0.043541	0.009480	0.029775	0.015815	0.020379	0.075300	0.026755	0.030264
-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0.008304	0.009844	0.031778	0.032210	0.013556	0.004802	0.007037	0.003133	0.004276	0.004669	0.006765	0.018767	0.024350	0.029432	0.016842	0.008902	0.015192	0.041109	0.052770	0.025124	0.015544	0.014351	0.010093	0.021309	0.032268	0.060027	0.080267	0.058111	0.054071	0.031440	0.036611	0.017574	-1	0.037151	0.024252	0.021400	0.017948	0.057076	0.026662	0.064157	0.013432	0.016137	0.005767	0.010165	0.013835	0.020332	0.015173	0.014237
-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0.009059	0.008076	0.008372	0.010936	0.009428	0.004312	0.004548	0.003994	0.001372	0.001986	0.002835	0.002177	0.015860	0.013089	0.007775	0.012211	0.010748	0.008037	0.034744	0.029037	0.009814	0.006159	0.005712	0.007813	0.010075	0.017511	0.029659	0.051075	0.021035	0.023628	0.022668	0.014671	-1	0.022254	0.013249	0.009866	0.012230	0.014486	0.011652	0.029520	0.024072	0.007454	0.004194	0.003300	0.010433	0.018580	0.001969	0.021995
-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0.006404	0.008860	0.002487	0.004184	0.011398	0.003836	0.003756	0.004693	0.001372	0.000650	0.001377	0.000922	0.003974	0.004930	0.005740	0.004832	0.004004	0.001837	0.006623	0.013546	0.010067	0.003799	0.001625	0.005684	0.005348	0.005979	0.008208	0.016022	0.027212	0.017705	0.011861	0.007231	-1	0.003271	0.009668	0.004669	0.003636	0.010076	0.000934	0.007921	0.006112	0.005789	0.001434	0.001848	0.002318	0.007362	0.000000	0.002046
-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1


## MS survey proportions at age (firstAge,plusGroupAge,1,nT).
# paaMS
-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0.181420	0.142957	0.018587	0.100585	0.034004	0.112458	0.088099	0.068343	0.047892	0.072227	0.119098	0.035096	0.017506	0.013439	0.048155	0.147899
